Epoch,Before Cost,After Cost
"[583, 158302.37762451172, 150919.5799560547]"
"[584, 166931.80786132812, 160248.40838623047]"
"[585, 155742.40869140625, 148099.41442871094]"
"[586, 157242.81939697266, 149604.12310791016]"
"[587, 152886.22467041016, 146184.9086303711]"
"[588, 158650.98266601562, 151236.80499267578]"
"[589, 158286.39520263672, 150358.00067138672]"
"[590, 158038.42333984375, 151024.50778198242]"
"[591, 160326.18719482422, 152868.89987182617]"
"[592, 156683.92877197266, 149049.07257080078]"
"[593, 157420.1785888672, 149978.3682861328]"
"[594, 157266.16632080078, 149396.2930908203]"
"[595, 159668.50646972656, 153186.52349853516]"
"[596, 163316.28643798828, 155652.29354858398]"
"[597, 163678.1485595703, 156725.52307128906]"
"[598, 164061.89401245117, 156362.9375]"
"[599, 152559.71978759766, 145532.61904907227]"
"[600, 163547.12719726562, 156069.74627685547]"
"[601, 160569.7264404297, 152826.76013183594]"
"[602, 159054.50103759766, 152017.6533203125]"
"[603, 157338.19360351562, 150088.41088867188]"
"[604, 151716.95404052734, 144449.28897094727]"
"[605, 164969.05136108398, 157371.96292114258]"
"[606, 159292.97772216797, 151368.19912719727]"
"[607, 160054.6534423828, 153022.51287841797]"
"[608, 158564.8966064453, 150665.3438720703]"
"[609, 161995.966796875, 154440.8380432129]"
"[610, 160298.43627929688, 152194.74389648438]"
"[611, 156475.02795410156, 149018.48950195312]"
"[612, 162418.5923461914, 155670.31707763672]"
"[613, 156283.63696289062, 148364.09295654297]"
"[614, 162379.96875, 154931.51721191406]"
"[615, 157093.1039428711, 149876.46215820312]"
"[616, 155744.05905151367, 148204.78790283203]"
"[617, 157080.07495117188, 150004.90686035156]"
"[618, 153802.4637451172, 146894.84341430664]"
"[619, 156420.81182861328, 149428.68463134766]"
"[620, 156095.8924560547, 148320.77575683594]"
"[621, 164636.1353149414, 157399.3618774414]"
"[622, 160056.55603027344, 152562.55249023438]"
"[623, 156719.3289794922, 149792.36422729492]"
"[624, 162668.9682006836, 155908.32110595703]"
"[625, 166443.67504882812, 159143.3296508789]"
"[626, 158937.53631591797, 151217.32754516602]"
"[627, 167578.5743408203, 160140.1151123047]"
"[628, 161564.37103271484, 154606.2349243164]"
"[629, 163401.61560058594, 156448.62725830078]"
"[630, 155560.5336303711, 147663.77856445312]"
"[631, 153605.4385986328, 145396.46826171875]"
"[632, 154396.77020263672, 146855.20635986328]"
"[633, 161706.75756835938, 154236.87310791016]"
"[634, 163943.00201416016, 156514.09313964844]"
"[635, 153273.0180053711, 145805.28854370117]"
"[636, 165039.36407470703, 158435.9507446289]"
"[637, 152318.36114501953, 144805.86560058594]"
"[638, 159091.06243896484, 151858.33154296875]"
"[639, 158571.53161621094, 151116.42346191406]"
"[640, 157406.6259765625, 149941.2725830078]"
"[641, 156248.64166259766, 148415.10540771484]"
"[642, 161231.5537109375, 152743.42443847656]"
"[643, 158086.77685546875, 150110.11108398438]"
"[644, 159367.90411376953, 152012.2618408203]"
"[645, 150424.10552978516, 143598.18557739258]"
"[646, 163199.0376586914, 155433.7084350586]"
"[647, 160434.73663330078, 153209.42407226562]"
"[648, 155017.32299804688, 147348.76525878906]"
"[649, 157828.03009033203, 149791.94268798828]"
"[650, 161338.14666748047, 153957.08026123047]"
"[651, 158950.35913085938, 151128.43438720703]"
"[652, 157651.06893920898, 150586.94482421875]"
"[653, 153767.5340270996, 146752.80682373047]"
"[654, 156622.11993408203, 149787.7579345703]"
"[655, 154785.90829467773, 147434.44039916992]"
"[656, 156601.9228515625, 149646.75189208984]"
"[657, 155935.328125, 148993.0350036621]"
"[658, 164278.91302490234, 155527.55438232422]"
"[659, 160384.8081665039, 152506.8787841797]"
"[660, 159127.71362304688, 152578.4252319336]"
"[661, 157324.2255859375, 150110.86798095703]"
"[662, 164779.11206054688, 157266.64453125]"
"[663, 155224.07391357422, 147299.09497070312]"
"[664, 162500.9959716797, 154702.2885131836]"
"[665, 157892.5903930664, 149443.2933959961]"
"[666, 157346.66247558594, 149798.39685058594]"
"[667, 158970.05926513672, 152370.4683227539]"
"[668, 155119.625, 148419.41717529297]"
"[669, 159286.9022216797, 151588.26251220703]"
"[670, 157701.06420898438, 149779.4711303711]"
"[671, 159216.45288085938, 152730.52352905273]"
"[672, 157595.2469482422, 150318.4058227539]"
"[673, 158711.9052734375, 151935.1075439453]"
"[674, 155194.37860107422, 148016.25775146484]"
"[675, 156894.4317626953, 150506.755859375]"
"[676, 156671.3060913086, 149959.17529296875]"
"[677, 156942.04055786133, 150017.67639160156]"
"[678, 167559.41290283203, 160058.63360595703]"
"[679, 160145.54391479492, 152274.31057739258]"
"[680, 157876.05322265625, 150196.91705322266]"
"[681, 153013.44171142578, 144672.60668945312]"
"[682, 166351.92291259766, 159043.4467163086]"
"[683, 158611.60638427734, 151488.17877197266]"
"[684, 159896.68560791016, 151883.57669067383]"
"[685, 160305.47900390625, 153361.3282470703]"
"[686, 162218.41552734375, 155504.75262451172]"
"[687, 163552.87426757812, 156425.71490478516]"
"[688, 157030.87255859375, 150015.62469482422]"
"[689, 157749.8856201172, 149835.47747802734]"
"[690, 161996.93719482422, 154650.57720947266]"
"[691, 158204.26544189453, 151065.78747558594]"
"[692, 157159.96856689453, 149465.89849853516]"
"[693, 161351.27661132812, 153336.13220214844]"
"[694, 153676.77807617188, 146608.24020385742]"
"[695, 146458.17803955078, 139063.75918579102]"
"[696, 159977.32934570312, 152945.1326904297]"
"[697, 155683.22381591797, 148374.0985107422]"
"[698, 160999.54385375977, 153786.57971191406]"
"[699, 156557.16705322266, 148875.36950683594]"
"[700, 164302.61978149414, 156946.79949951172]"
"[701, 153978.48681640625, 147210.09399414062]"
"[702, 157609.47637939453, 149858.9966430664]"
"[703, 155572.39599609375, 148417.87091064453]"
"[704, 160122.1474609375, 153151.41650390625]"
"[705, 158748.79931640625, 150743.01007080078]"
"[706, 167125.35583496094, 160091.99380493164]"
"[707, 164110.41967773438, 157068.94006347656]"
"[708, 155080.77783203125, 147845.1156616211]"
"[709, 157131.21057128906, 148728.3175048828]"
"[710, 158758.02728271484, 152265.38214111328]"
"[711, 152310.32904052734, 144834.67459106445]"
"[712, 159130.55102539062, 151593.67864990234]"
"[713, 160530.75909423828, 153313.74658203125]"
"[714, 157248.44757080078, 149326.07537841797]"
"[715, 156360.47686767578, 149795.53317260742]"
"[716, 158418.99682617188, 151094.15661621094]"
"[717, 159199.60174560547, 151217.4942932129]"
"[718, 157809.369140625, 150019.89904785156]"
"[719, 154600.49688720703, 147275.2960205078]"
"[720, 157686.06634521484, 150796.23553466797]"
"[721, 158913.44458007812, 151999.92993164062]"
"[722, 156931.99560546875, 149177.07946777344]"
"[723, 160285.3125, 153021.99685668945]"
"[724, 159862.36553955078, 153146.33978271484]"
"[725, 164817.64190673828, 157070.99569702148]"
"[726, 148736.3486328125, 140759.24536132812]"
"[727, 152386.0140991211, 146195.17614746094]"
"[728, 166192.9418334961, 159395.1962890625]"
"[729, 156425.17724609375, 149291.1654663086]"
"[730, 160516.1654663086, 153028.62854003906]"
"[731, 164930.20776367188, 157795.0948486328]"
"[732, 162531.72161865234, 155847.4281616211]"
"[733, 161415.13870239258, 154410.57110595703]"
"[734, 156938.03491210938, 148649.734375]"
"[735, 158817.9168701172, 150934.23260498047]"
"[736, 156507.00311279297, 149015.44985961914]"
"[737, 158441.72192382812, 151626.1773071289]"
"[738, 158433.82150268555, 151029.7437133789]"
"[739, 158785.35565185547, 151415.42779541016]"
"[740, 156434.44512939453, 149039.48248291016]"
"[741, 163726.66137695312, 156547.95858764648]"
"[742, 153967.43701171875, 145965.18481445312]"
"[743, 160536.45001220703, 153185.52215576172]"
"[744, 162306.73309326172, 154804.7257080078]"
"[745, 157451.55157470703, 149983.736328125]"
"[746, 152559.38928222656, 145383.13189697266]"
"[747, 153089.23944091797, 145837.3416748047]"
"[748, 164033.04071044922, 156736.00936889648]"
"[749, 163521.63543701172, 156008.21160888672]"
"[750, 152100.74139404297, 145803.6397705078]"
"[751, 159934.52154541016, 152913.16833496094]"
"[752, 156037.36553955078, 148532.78161621094]"
"[753, 158341.23065185547, 151430.29388427734]"
"[754, 162741.81420898438, 155497.20565795898]"
"[755, 156494.23834228516, 149797.3423461914]"
"[756, 157355.95349121094, 150543.53338623047]"
"[757, 164968.11401367188, 157483.73287963867]"
"[758, 162438.9815673828, 154490.1068725586]"
"[759, 156317.716796875, 148169.31774902344]"
"[760, 151855.58013916016, 145540.71069335938]"
"[761, 156936.1553955078, 150435.3856201172]"
"[762, 160507.63024902344, 152975.28826904297]"
"[763, 163738.28466796875, 155978.28018188477]"
"[764, 159777.3369140625, 151691.0853881836]"
"[765, 153970.86291503906, 146142.07077026367]"
"[766, 150599.69635009766, 143364.02899169922]"
"[767, 155331.77975463867, 148341.55297851562]"
"[768, 157913.88208007812, 150943.47985839844]"
"[769, 158479.24478149414, 151335.8582458496]"
"[770, 158669.80194091797, 150324.02157592773]"
"[771, 158344.9380493164, 150842.54150390625]"
"[772, 160311.40838623047, 152942.703125]"
"[773, 158673.01635742188, 150751.6873779297]"
"[774, 162756.94860839844, 155475.05560302734]"
"[775, 158442.06072998047, 151049.90167236328]"
"[776, 157635.76495361328, 149990.32971191406]"
"[777, 168739.10778808594, 160513.24584960938]"
"[778, 159787.15060424805, 152008.55242919922]"
"[779, 155356.11456298828, 148035.69116210938]"
"[780, 157824.5919189453, 152201.0285949707]"
"[781, 156505.29779052734, 148940.28686523438]"
"[782, 154522.03247070312, 148216.74298095703]"
"[783, 160609.43487548828, 152990.11212158203]"
"[784, 169041.44659423828, 161104.0622253418]"
"[785, 151025.5789489746, 143886.84317016602]"
"[786, 162821.56701660156, 154627.8779296875]"
"[787, 160448.35235595703, 151887.37915039062]"
"[788, 164666.83184814453, 157411.08157348633]"
"[789, 158305.40686035156, 150760.46612548828]"
"[790, 158545.50384521484, 151271.92553710938]"
"[791, 157366.61309814453, 149849.58557128906]"
"[792, 156910.3784790039, 148879.15454101562]"
"[793, 153815.47619628906, 145833.5327758789]"
"[794, 161932.56646728516, 153947.8114013672]"
"[795, 153772.71069335938, 146345.46405029297]"
"[796, 159840.33184814453, 153043.05340576172]"
"[797, 164901.39294433594, 157099.32696533203]"
"[798, 156490.24475097656, 149175.55114746094]"
"[799, 161570.62826538086, 153171.8650817871]"
"[800, 156764.4053955078, 149397.29193115234]"
"[801, 153379.3970336914, 146171.77880859375]"
"[802, 151852.2431640625, 144894.42868041992]"
"[803, 160592.99908447266, 153222.69415283203]"
"[804, 162569.3228149414, 155801.29791259766]"
"[805, 162161.7998046875, 154770.08959960938]"
"[806, 155802.36584472656, 148091.54067993164]"
"[807, 159350.0552368164, 151780.83004760742]"
"[808, 154065.9698486328, 147325.53387451172]"
"[809, 160186.33682250977, 152977.3274230957]"
"[810, 161781.41577148438, 154857.41149902344]"
"[811, 161351.74267578125, 153645.25915527344]"
"[812, 159931.68505859375, 152995.31130981445]"
"[813, 158018.6240234375, 149850.74688720703]"
"[814, 154700.90466308594, 147074.8507080078]"
"[815, 154894.98138427734, 147548.9555053711]"
"[816, 159490.18884277344, 152466.28289794922]"
"[817, 165621.84606933594, 158031.0499267578]"
"[818, 161521.91455078125, 153343.33319091797]"
"[819, 155663.65948486328, 148885.8319091797]"
"[820, 161251.5509033203, 153534.94744873047]"
"[821, 151792.36334228516, 145023.09020996094]"
"[822, 163278.74227905273, 155833.44891357422]"
"[823, 153904.91638183594, 146951.0596923828]"
"[824, 153647.95922851562, 145646.8901977539]"
"[825, 160754.25415039062, 153175.2709350586]"
"[826, 155682.03936767578, 148839.44989013672]"
"[827, 160989.53942871094, 153109.8458251953]"
"[828, 159435.33178710938, 152053.02239990234]"
"[829, 157870.05334472656, 150868.00061035156]"
"[830, 158018.64837646484, 150884.83044433594]"
"[831, 160369.13104248047, 152736.24142456055]"
"[832, 155791.85833740234, 148717.84832763672]"
"[833, 153658.6336669922, 146427.77990722656]"
"[834, 156060.99487304688, 148866.51892089844]"
"[835, 159000.63259887695, 151922.84201049805]"
"[836, 162098.28283691406, 154436.48767089844]"
"[837, 157514.73602294922, 149074.8055419922]"
"[838, 156304.76153564453, 149114.29818725586]"
"[839, 164718.51205444336, 157559.78448486328]"
"[840, 159632.59814453125, 152672.46075439453]"
"[841, 161231.12384033203, 153506.5126953125]"
"[842, 152207.67819213867, 144135.24417114258]"
"[843, 163469.51538085938, 155697.0968017578]"
"[844, 164490.9545288086, 157282.4851989746]"
"[845, 159374.20251464844, 152440.3637084961]"
"[846, 159193.0802001953, 151731.00744628906]"
"[847, 153324.93090820312, 146390.77011108398]"
"[848, 159259.91387939453, 152260.03366088867]"
"[849, 157767.68450927734, 150618.21383666992]"
"[850, 161632.40405273438, 154710.1212158203]"
"[851, 158911.51751708984, 152233.9913330078]"
"[852, 160953.29122924805, 152735.65643310547]"
"[853, 150973.19036865234, 144207.78662109375]"
"[854, 156332.4708251953, 147996.79119873047]"
"[855, 150147.9366455078, 143252.61978149414]"
"[856, 156172.9702758789, 148207.826171875]"
"[857, 155400.39233398438, 147574.69403076172]"
"[858, 161877.30047607422, 153615.2925415039]"
"[859, 166762.4234008789, 158887.77410888672]"
"[860, 153803.7455444336, 147702.3530883789]"
"[861, 159782.88372802734, 151869.7286376953]"
"[862, 158037.23501586914, 150477.0359802246]"
"[863, 153087.26635742188, 145177.17059326172]"
"[864, 153320.29705810547, 146472.9539794922]"
"[865, 155829.66662597656, 148757.9894104004]"
"[866, 155939.52563476562, 148609.0749206543]"
"[867, 161419.91143798828, 153125.5648803711]"
"[868, 147376.26397705078, 140693.6239013672]"
"[869, 159032.33923339844, 151367.10186767578]"
"[870, 158307.4829711914, 151572.9506225586]"
"[871, 159161.6201171875, 152072.43377685547]"
"[872, 162777.6651611328, 156383.26916503906]"
"[873, 158715.61364746094, 151683.53356933594]"
"[874, 154190.60815429688, 146916.59228515625]"
"[875, 160423.68005371094, 153161.18518066406]"
"[876, 159113.43701171875, 151142.84686279297]"
"[877, 157969.9500732422, 149778.0401611328]"
"[878, 164955.58270263672, 156858.5828857422]"
"[879, 158351.60205078125, 150946.90112304688]"
"[880, 157324.10906982422, 151152.29614257812]"
"[881, 156352.66430664062, 148748.05200195312]"
"[882, 154906.93646240234, 147069.95419311523]"
"[883, 157535.03466796875, 151126.7716064453]"
"[884, 161289.3702392578, 154359.54809570312]"
"[885, 158250.83612060547, 150396.51873779297]"
"[886, 158252.51989746094, 150326.82635498047]"
"[887, 157865.24542236328, 150701.052734375]"
"[888, 163962.75164794922, 156726.3055419922]"
"[889, 154606.2802734375, 147665.03515625]"
"[890, 161743.3120727539, 153294.5062866211]"
"[891, 149472.38806152344, 142086.93267822266]"
"[892, 155492.5913696289, 148107.83813476562]"
"[893, 164404.49951171875, 156842.8289794922]"
"[894, 158171.14471435547, 150847.05838012695]"
"[895, 165338.02703857422, 157427.50479125977]"
"[896, 160515.53900146484, 153468.19763183594]"
"[897, 162211.89697265625, 154767.1362915039]"
"[898, 152730.45037841797, 144726.56018066406]"
"[899, 160451.10546875, 153134.3832397461]"
"[900, 163134.94360351562, 155486.6436767578]"
"[901, 156681.20678710938, 149847.63946533203]"
"[902, 161595.755859375, 154439.66796875]"
"[903, 163764.84204101562, 156145.9263305664]"
"[904, 162942.67474365234, 155315.05780029297]"
"[905, 160005.83666992188, 152495.89196777344]"
"[906, 160409.1831665039, 153301.54180908203]"
"[907, 154654.67822265625, 146634.51306152344]"
"[908, 161750.7241821289, 155324.94140625]"
"[909, 164946.66146850586, 157558.5765991211]"
"[910, 162282.05645751953, 154737.57748413086]"
"[911, 158960.21856689453, 152269.94732666016]"
"[912, 154128.91534423828, 146298.30041503906]"
"[913, 159305.24884033203, 152008.1646118164]"
"[914, 157007.07135009766, 150089.22747802734]"
"[915, 159232.75744628906, 151884.2892150879]"
"[916, 162820.49584960938, 155670.74935913086]"
"[917, 165597.19506835938, 158740.0870361328]"
"[918, 158728.9005126953, 151159.15405273438]"
"[919, 167981.90460205078, 160346.0440673828]"
"[920, 159702.56051635742, 152474.35034179688]"
"[921, 160075.8159790039, 152757.41622924805]"
"[922, 159719.6873779297, 151780.0626220703]"
"[923, 156484.7328491211, 148871.70275878906]"
"[924, 153991.37957763672, 147321.16290283203]"
"[925, 163057.33709716797, 155296.64654541016]"
"[926, 155359.15063476562, 147309.7049560547]"
"[927, 165773.26733398438, 158224.6792602539]"
"[928, 155999.4715576172, 148076.2896118164]"
"[929, 162303.85192871094, 154689.07049560547]"
"[930, 165385.03735351562, 159079.9510498047]"
"[931, 160336.72241210938, 152452.75350952148]"
"[932, 153898.4803466797, 147040.57122802734]"
"[933, 155698.50021362305, 148238.39990234375]"
"[934, 160114.90948486328, 152709.54888916016]"
"[935, 158586.3330078125, 151303.47045898438]"
"[936, 160506.23388671875, 153030.9395751953]"
"[937, 157067.78912353516, 149918.0889892578]"
"[938, 154140.06909179688, 147082.03924560547]"
"[939, 164336.0858154297, 156587.7667236328]"
"[940, 155034.69366455078, 148177.02990722656]"
"[941, 150489.05059814453, 143241.36364746094]"
"[942, 162759.33380126953, 155757.3631591797]"
"[943, 161183.07006835938, 153090.37084960938]"
"[944, 156792.87036132812, 148795.52490234375]"
"[945, 159339.6376953125, 151893.17950439453]"
"[946, 162871.32189941406, 154930.66537475586]"
"[947, 159696.36950683594, 152265.1528930664]"
"[948, 164193.12048339844, 156149.15173339844]"
"[949, 161183.21630859375, 153650.6449584961]"
"[950, 159600.40600585938, 152161.96258544922]"
"[951, 158897.54315185547, 150634.05291748047]"
"[952, 160741.3673095703, 153836.6254272461]"
"[953, 161249.89459228516, 153908.90045166016]"
"[954, 156940.4344482422, 150015.98150634766]"
"[955, 159451.34106445312, 152303.07696533203]"
"[956, 152595.19122314453, 145403.5658569336]"
"[957, 160661.81182861328, 152377.0461730957]"
"[958, 162772.5347290039, 155386.3550415039]"
"[959, 161538.9248046875, 153686.47564697266]"
"[960, 161489.20141601562, 154395.66229248047]"
"[961, 154126.18334960938, 147191.7998046875]"
"[962, 156054.41571044922, 148615.27020263672]"
"[963, 165101.74658203125, 157439.0474243164]"
"[964, 163375.33331298828, 156191.89617919922]"
"[965, 156159.06115722656, 148724.82550048828]"
"[966, 160055.7810974121, 152941.45703125]"
"[967, 151925.32708740234, 145769.79440307617]"
"[968, 160790.87857055664, 153635.0537109375]"
"[969, 159127.55731201172, 151178.93780517578]"
"[970, 153334.9698486328, 147092.60348510742]"
"[971, 162867.7274169922, 154361.91577148438]"
"[972, 150688.28729248047, 143488.38635253906]"
"[973, 163412.86553955078, 155764.2709350586]"
"[974, 161473.41766357422, 153642.48315429688]"
"[975, 154137.17614746094, 147532.24432373047]"
"[976, 164345.03692626953, 156652.6826171875]"
"[977, 158819.87109375, 151765.2953491211]"
"[978, 154719.03198242188, 147455.34252929688]"
"[979, 159796.99932861328, 152957.98608398438]"
"[980, 159758.60858154297, 152503.9255065918]"
"[981, 150362.05206298828, 143370.98931884766]"
"[982, 161080.21899414062, 154031.89971923828]"
"[983, 152327.09143066406, 145073.80197143555]"
"[984, 155295.541015625, 148652.6241760254]"
"[985, 155397.41204833984, 148490.6326904297]"
"[986, 165075.77661132812, 157638.33856201172]"
"[987, 157338.88983154297, 150247.8392944336]"
"[988, 156186.5311279297, 149456.58563232422]"
"[989, 170293.22290039062, 162711.2310180664]"
"[990, 164175.14453125, 157599.63122558594]"
"[991, 152626.66040039062, 145832.7770690918]"
"[992, 156449.56494140625, 149034.3953857422]"
"[993, 158781.09713745117, 151213.02514648438]"
"[994, 150636.09509277344, 143469.58404541016]"
"[995, 163385.07061767578, 156531.33917236328]"
"[996, 164516.30395507812, 156865.0439453125]"
"[997, 156970.55963134766, 149905.70025634766]"
"[998, 160312.30084228516, 153242.8134765625]"
"[999, 157458.11575317383, 150131.72247314453]"
