Epoch,Before Cost,After Cost
"[584, 181833.90069580078, 158576.21325683594]"
"[585, 171971.1563720703, 149348.68872070312]"
"[586, 181650.8087158203, 157472.8341064453]"
"[587, 176087.16436767578, 153654.9331665039]"
"[588, 176155.74700927734, 153514.74264526367]"
"[589, 177375.51293945312, 153908.6538696289]"
"[590, 177406.82025146484, 154216.1303100586]"
"[591, 170450.5401611328, 148285.46325683594]"
"[592, 176106.9698486328, 152213.48303222656]"
"[593, 171968.46948242188, 148771.21215820312]"
"[594, 181415.53424072266, 156181.6884765625]"
"[595, 175576.59283447266, 152137.87017822266]"
"[596, 176526.06317138672, 154286.8172302246]"
"[597, 176736.1021118164, 152501.0528564453]"
"[598, 174211.42456054688, 150424.38598632812]"
"[599, 182286.56787109375, 157437.01763916016]"
"[600, 172773.84942626953, 149961.3856201172]"
"[601, 175795.27966308594, 152683.5460510254]"
"[602, 170850.12841796875, 147758.76959228516]"
"[603, 182283.8310546875, 158741.78662109375]"
"[604, 180117.8265991211, 157567.85278320312]"
"[605, 182009.4815673828, 157247.56121826172]"
"[606, 178268.8828125, 155074.45111083984]"
"[607, 176922.86920166016, 152942.0131225586]"
"[608, 176803.30139160156, 152053.59735107422]"
"[609, 174738.7186279297, 152044.15185546875]"
"[610, 176775.12536621094, 152616.47576904297]"
"[611, 175680.02667236328, 153393.263671875]"
"[612, 183316.58306884766, 160369.1509399414]"
"[613, 178530.2274169922, 155206.26220703125]"
"[614, 176716.7640991211, 153872.56015014648]"
"[615, 176073.39739990234, 152089.9966430664]"
"[616, 176026.1019897461, 153732.2904663086]"
"[617, 172871.041015625, 150144.1176147461]"
"[618, 179785.34594726562, 157095.9673461914]"
"[619, 169030.78747558594, 145870.58526611328]"
"[620, 177217.41522216797, 153603.8759765625]"
"[621, 172750.72393798828, 151259.91931152344]"
"[622, 177335.4380493164, 155279.23541259766]"
"[623, 175609.91973876953, 153235.72186279297]"
"[624, 181896.98858642578, 158635.05743408203]"
"[625, 178518.09436035156, 155521.09494018555]"
"[626, 171898.88189697266, 148808.60034179688]"
"[627, 182962.2094116211, 159418.76721191406]"
"[628, 178891.37548828125, 155553.82067871094]"
"[629, 181102.48211669922, 157715.03192138672]"
"[630, 174030.59649658203, 153588.26348876953]"
"[631, 178302.80859375, 154813.99578857422]"
"[632, 170130.4546508789, 147568.14282226562]"
"[633, 175509.89208984375, 152253.35089111328]"
"[634, 178121.17266845703, 154812.03784179688]"
"[635, 177521.40197753906, 156330.32089233398]"
"[636, 179893.1317138672, 156438.77471923828]"
"[637, 176915.9467163086, 154461.71411132812]"
"[638, 170984.52465820312, 148981.55334472656]"
"[639, 174777.60260009766, 152771.42266845703]"
"[640, 173343.34365844727, 150356.73086547852]"
"[641, 176966.41076660156, 154157.50744628906]"
"[642, 174654.9093017578, 152042.09643554688]"
"[643, 177896.11938476562, 153329.00701904297]"
"[644, 178686.85467529297, 155214.11169433594]"
"[645, 176826.8452758789, 153445.16372680664]"
"[646, 178062.74298095703, 154246.74645996094]"
"[647, 174293.52276611328, 151166.54132080078]"
"[648, 174161.53833007812, 150819.5146484375]"
"[649, 176025.32525634766, 152137.38665771484]"
"[650, 175197.09564208984, 152677.3094482422]"
"[651, 171768.72729492188, 149216.11254882812]"
"[652, 172768.01220703125, 149962.84204101562]"
"[653, 175103.3995361328, 152707.7318725586]"
"[654, 174147.49505615234, 151201.22216796875]"
"[655, 182929.76171875, 159560.67401123047]"
"[656, 174195.71112060547, 152159.7655029297]"
"[657, 180987.78759765625, 157456.46362304688]"
"[658, 177051.10217285156, 153536.38385009766]"
"[659, 182971.23895263672, 158566.50994873047]"
"[660, 171729.14141845703, 147479.47143554688]"
"[661, 175569.2642211914, 152330.0305480957]"
"[662, 168743.69842529297, 146326.69760131836]"
"[663, 175154.86071777344, 152238.89123535156]"
"[664, 174894.07025146484, 153448.89868164062]"
"[665, 176103.41412353516, 152933.94171142578]"
"[666, 168245.89880371094, 145627.1674194336]"
"[667, 179737.71484375, 156733.48223876953]"
"[668, 172937.2416381836, 150474.76788330078]"
"[669, 171864.36669921875, 149263.0078125]"
"[670, 180200.82122802734, 156791.3071899414]"
"[671, 179062.72357177734, 155323.38436889648]"
"[672, 169523.15155029297, 145610.0751953125]"
"[673, 174473.58850097656, 151127.12103271484]"
"[674, 180795.6923828125, 157613.00457763672]"
"[675, 173174.66796875, 149706.67578125]"
"[676, 170299.3143310547, 148512.46160888672]"
"[677, 180492.93334960938, 157071.36267089844]"
"[678, 174368.08807373047, 152076.0018005371]"
"[679, 182105.37689208984, 156280.5524597168]"
"[680, 182608.46282958984, 158956.89782714844]"
"[681, 167397.3853149414, 146083.79949951172]"
"[682, 176811.07495117188, 152024.4649658203]"
"[683, 174982.185546875, 152400.31036376953]"
"[684, 171344.7803955078, 148518.0079650879]"
"[685, 172930.3250732422, 148636.08868408203]"
"[686, 177120.6085205078, 153241.1167602539]"
"[687, 173512.69897460938, 149862.43682861328]"
"[688, 171434.11450195312, 147609.38653564453]"
"[689, 169180.8271484375, 146795.06707763672]"
"[690, 179094.76776123047, 154505.70358276367]"
"[691, 182156.23706054688, 157831.55505371094]"
"[692, 169734.212890625, 145536.96716308594]"
"[693, 172678.73040771484, 149890.48614501953]"
"[694, 174208.8648071289, 151054.37884521484]"
"[695, 183854.45928955078, 159416.4080810547]"
"[696, 178767.6812133789, 154239.59436035156]"
"[697, 177472.96307373047, 155878.61499023438]"
"[698, 179800.986328125, 156304.93670654297]"
"[699, 180322.0415649414, 154733.6112060547]"
"[700, 173519.79821777344, 151019.35906982422]"
"[701, 176019.4617919922, 151197.43841552734]"
"[702, 174518.72033691406, 151084.16925048828]"
"[703, 178671.55352783203, 153281.45050048828]"
"[704, 171048.61486816406, 147633.32153320312]"
"[705, 167806.1734008789, 145130.6434326172]"
"[706, 175762.92169189453, 151448.13110351562]"
"[707, 174109.89880371094, 150897.91369628906]"
"[708, 179012.65228271484, 155755.47314453125]"
"[709, 172143.48468017578, 147942.4425048828]"
"[710, 178125.7836303711, 155729.27734375]"
"[711, 178557.7510986328, 154535.24072265625]"
"[712, 179989.64776611328, 155531.52880859375]"
"[713, 180367.65783691406, 155813.2677001953]"
"[714, 172933.80212402344, 149971.34481811523]"
"[715, 178825.2045288086, 153471.38009643555]"
"[716, 174520.21069335938, 151389.4555053711]"
"[717, 178911.40045166016, 154829.87548828125]"
"[718, 173750.37536621094, 149849.67022705078]"
"[719, 172439.6435546875, 151853.58404541016]"
"[720, 177721.46124267578, 153897.95764160156]"
"[721, 173464.42376708984, 150467.22827148438]"
"[722, 175584.1328125, 151370.70959472656]"
"[723, 172893.7847290039, 149415.15618896484]"
"[724, 179341.01037597656, 155255.22021484375]"
"[725, 180529.7666015625, 155516.5301513672]"
"[726, 176753.9102783203, 153781.36389160156]"
"[727, 175879.61724853516, 152927.9242553711]"
"[728, 178361.16943359375, 156574.81326293945]"
"[729, 180127.81811523438, 155593.46405029297]"
"[730, 170518.48529052734, 148527.5532836914]"
"[731, 177987.53033447266, 154142.0678100586]"
"[732, 176110.57403564453, 151324.34783935547]"
"[733, 183314.1925048828, 159476.8026123047]"
"[734, 181666.49725341797, 157135.59240722656]"
"[735, 173479.88250732422, 150077.73303222656]"
"[736, 178176.37280273438, 153454.0942993164]"
"[737, 174345.2553100586, 150351.76849365234]"
"[738, 174192.2684326172, 150853.623046875]"
"[739, 180487.81896972656, 156735.39331054688]"
"[740, 176777.8006591797, 153946.4995727539]"
"[741, 174258.2299194336, 151494.45666503906]"
"[742, 175872.91424560547, 151703.52294921875]"
"[743, 177524.34112548828, 153059.99060058594]"
"[744, 173862.77362060547, 150374.79791259766]"
"[745, 178784.2470703125, 154808.8921508789]"
"[746, 178859.50750732422, 155671.60815429688]"
"[747, 181410.8184814453, 157347.69598388672]"
"[748, 173482.33813476562, 148466.43634033203]"
"[749, 173150.92529296875, 149261.88787841797]"
"[750, 176085.78283691406, 152209.259765625]"
"[751, 177881.1221923828, 155197.6478881836]"
"[752, 172998.62115478516, 149526.45068359375]"
"[753, 175628.18908691406, 152736.21850585938]"
"[754, 172903.96520996094, 149011.01260375977]"
"[755, 169821.27264404297, 147012.17907714844]"
"[756, 181157.51092529297, 159643.33392333984]"
"[757, 184944.96325683594, 161712.16412353516]"
"[758, 175709.5186767578, 152628.4559326172]"
"[759, 181165.06616210938, 156187.54083251953]"
"[760, 174575.73999023438, 152260.2140197754]"
"[761, 172674.23736572266, 150923.3688659668]"
"[762, 177288.80059814453, 153681.10302734375]"
"[763, 169033.07397460938, 147958.7840576172]"
"[764, 177209.94061279297, 154864.7593383789]"
"[765, 182197.1209716797, 157929.8412475586]"
"[766, 176017.41119384766, 152466.11950683594]"
"[767, 178231.38641357422, 154971.4708251953]"
"[768, 176313.13751220703, 151966.27212524414]"
"[769, 174644.76251220703, 151312.6755065918]"
"[770, 175012.60516357422, 151981.7133178711]"
"[771, 174561.09344482422, 151351.99884033203]"
"[772, 171300.49639892578, 148244.775390625]"
"[773, 179181.3882446289, 155876.7117919922]"
"[774, 171171.49487304688, 148390.73205566406]"
"[775, 179777.2917175293, 156140.82940673828]"
"[776, 176153.701171875, 151466.41015625]"
"[777, 177478.4038696289, 153156.7384033203]"
"[778, 178432.83758544922, 155269.01287841797]"
"[779, 179339.72900390625, 155303.59719848633]"
"[780, 174486.9736328125, 149864.9462890625]"
"[781, 177874.8822631836, 154458.12951660156]"
"[782, 170293.59423828125, 145882.73657226562]"
"[783, 174485.45141601562, 150453.4571533203]"
"[784, 178079.86553955078, 154269.73022460938]"
"[785, 170627.4129638672, 146517.82540893555]"
"[786, 174632.64086914062, 151290.35388183594]"
"[787, 178607.0131225586, 154782.41284179688]"
"[788, 183311.1234741211, 158981.19091796875]"
"[789, 174925.39862060547, 150761.09197998047]"
"[790, 171819.94067382812, 149555.3215637207]"
"[791, 178384.99969482422, 153190.85681152344]"
"[792, 177781.77600097656, 155091.89581298828]"
"[793, 182907.53216552734, 158245.96423339844]"
"[794, 184547.86688232422, 160194.97875976562]"
"[795, 174022.55505371094, 152426.0034790039]"
"[796, 171161.33178710938, 146828.32458496094]"
"[797, 172057.16918945312, 149927.0170288086]"
"[798, 179217.41925048828, 154173.10906982422]"
"[799, 184374.78607177734, 159542.14978027344]"
"[800, 181126.35272216797, 157967.3109741211]"
"[801, 182456.94622802734, 157546.3690185547]"
"[802, 171693.06817626953, 148173.9676513672]"
"[803, 172851.0912475586, 150626.1586303711]"
"[804, 175318.31964111328, 151637.7564086914]"
"[805, 175024.6533203125, 151759.62561035156]"
"[806, 170971.61364746094, 147366.5517578125]"
"[807, 173329.2681274414, 151702.07388305664]"
"[808, 172200.11920166016, 148795.42529296875]"
"[809, 180337.2230834961, 157020.75415039062]"
"[810, 171523.93463134766, 150230.49841308594]"
"[811, 179040.2607421875, 154204.9057006836]"
"[812, 173392.4345703125, 150383.04196166992]"
"[813, 172540.74047851562, 149494.64099121094]"
"[814, 174410.5161743164, 152244.50634765625]"
"[815, 175662.947265625, 150425.33557128906]"
"[816, 171944.19494628906, 149318.45587158203]"
"[817, 175518.0615234375, 151740.37481689453]"
"[818, 168481.9262084961, 146096.4354248047]"
"[819, 174088.52325439453, 150426.79034423828]"
"[820, 182268.642578125, 158571.0692138672]"
"[821, 173036.30157470703, 148072.4790649414]"
"[822, 182281.56567382812, 158758.92254638672]"
"[823, 170910.96240234375, 148461.99096679688]"
"[824, 171046.5626220703, 147926.21490478516]"
"[825, 176737.49255371094, 153357.02459716797]"
"[826, 169389.81579589844, 145630.29940795898]"
"[827, 176333.03790283203, 153819.0701904297]"
"[828, 168445.68634033203, 146383.03912353516]"
"[829, 173370.42700195312, 149951.9107055664]"
"[830, 172509.0337524414, 150056.4771118164]"
"[831, 181775.30767822266, 157920.80737304688]"
"[832, 175365.9317626953, 151010.64453125]"
"[833, 176432.5103149414, 153119.73406982422]"
"[834, 176407.92352294922, 153521.50024414062]"
"[835, 179996.33557128906, 155118.64672851562]"
"[836, 173942.47241210938, 152157.14013671875]"
"[837, 177894.32403564453, 153837.76000976562]"
"[838, 171225.39617919922, 149908.19311523438]"
"[839, 177235.42303466797, 153464.78689575195]"
"[840, 176211.70404052734, 154078.9307861328]"
"[841, 178954.2826538086, 154354.06201171875]"
"[842, 177689.19750976562, 153707.7921142578]"
"[843, 175788.40454101562, 152409.1079711914]"
"[844, 172735.24072265625, 150119.33251953125]"
"[845, 174004.99755859375, 151045.23272705078]"
"[846, 174820.17150878906, 151532.59979248047]"
"[847, 174247.78454589844, 152443.38208007812]"
"[848, 174818.8067626953, 151376.51977539062]"
"[849, 181342.50524902344, 157572.70678710938]"
"[850, 179484.9599609375, 156591.66998291016]"
"[851, 172696.26684570312, 148881.63580322266]"
"[852, 171666.2049560547, 148234.75881958008]"
"[853, 185280.8002319336, 160107.03771972656]"
"[854, 170087.65454101562, 147559.90255737305]"
"[855, 172668.59716796875, 150174.56506347656]"
"[856, 176968.50268554688, 153601.9485168457]"
"[857, 172262.56506347656, 151094.6209716797]"
"[858, 171149.75860595703, 147013.6795654297]"
"[859, 167562.29077148438, 145806.06561279297]"
"[860, 178962.54321289062, 154984.9360961914]"
"[861, 169814.27764892578, 147549.88385009766]"
"[862, 174881.43823242188, 152595.53713989258]"
"[863, 181157.20483398438, 157044.80688476562]"
"[864, 178014.52514648438, 155321.86254882812]"
"[865, 173077.2612915039, 148814.44598388672]"
"[866, 168203.38677978516, 144949.8447265625]"
"[867, 175576.99169921875, 151298.39697265625]"
"[868, 170833.98486328125, 147933.55926513672]"
"[869, 174603.63836669922, 154253.82348632812]"
"[870, 174987.85809326172, 152464.21026611328]"
"[871, 179923.5513305664, 156646.1343383789]"
"[872, 169263.2022705078, 145195.56677246094]"
"[873, 173524.48974609375, 149094.81158447266]"
"[874, 170551.9014892578, 147875.10821533203]"
"[875, 177151.42315673828, 153084.18334960938]"
"[876, 179642.99264526367, 157238.29418945312]"
"[877, 178170.05987548828, 154372.32305908203]"
"[878, 175722.7025756836, 152160.3646850586]"
"[879, 178421.7059326172, 154157.63613891602]"
"[880, 180503.97528076172, 157537.57592773438]"
"[881, 169044.314453125, 146331.93576049805]"
"[882, 186289.28741455078, 162508.52197265625]"
"[883, 182455.85668945312, 158649.89346313477]"
"[884, 173766.40850830078, 150750.35626220703]"
"[885, 174825.06329345703, 150615.94039916992]"
"[886, 173757.56372070312, 150796.62243652344]"
"[887, 180357.97332763672, 156649.8550415039]"
"[888, 170299.92712402344, 147435.10162353516]"
"[889, 168801.24578857422, 145859.7442626953]"
"[890, 169979.83477783203, 147247.9799194336]"
"[891, 175836.16259765625, 151593.23992919922]"
"[892, 185848.0630493164, 160696.1831665039]"
"[893, 175436.38415527344, 152652.73748779297]"
"[894, 176551.9047241211, 154084.51974487305]"
"[895, 180087.10174560547, 155653.8970336914]"
"[896, 178204.33514404297, 153628.68688964844]"
"[897, 178607.0155029297, 153172.98455810547]"
"[898, 175814.16650390625, 151881.9907836914]"
"[899, 174966.72564697266, 150971.4200439453]"
"[900, 181277.34326171875, 157277.9549560547]"
"[901, 173850.70642089844, 151378.27209472656]"
"[902, 172802.2041015625, 148859.8501586914]"
"[903, 172305.29656982422, 150026.17303466797]"
"[904, 173988.73498535156, 151384.5496826172]"
"[905, 178135.06884765625, 154452.19006347656]"
"[906, 174134.53778076172, 149799.7130126953]"
"[907, 180163.0205078125, 156800.89053344727]"
"[908, 172186.0653076172, 147978.57836914062]"
"[909, 177225.87713623047, 153705.46337890625]"
"[910, 179400.15020751953, 155476.68850708008]"
"[911, 171823.97619628906, 148533.0230102539]"
"[912, 171740.11364746094, 148912.14810180664]"
"[913, 176347.52770996094, 153813.67419433594]"
"[914, 177257.66998291016, 154095.67236328125]"
"[915, 174120.26141357422, 150663.56182861328]"
"[916, 172837.03045654297, 149088.24139404297]"
"[917, 184080.42822265625, 160205.0986328125]"
"[918, 182381.875, 158191.54064941406]"
"[919, 173483.5191040039, 149487.7716064453]"
"[920, 178746.80535888672, 156065.70050048828]"
"[921, 177819.74658203125, 154146.31399536133]"
"[922, 175208.4136352539, 151885.33264160156]"
"[923, 172836.78002929688, 150914.49139404297]"
"[924, 171702.87463378906, 149621.17288208008]"
"[925, 175238.3934326172, 150701.2553100586]"
"[926, 180384.40856933594, 156243.3169555664]"
"[927, 182524.96032714844, 159605.06427001953]"
"[928, 175361.51092529297, 151735.17358398438]"
"[929, 176652.18524169922, 155037.0673828125]"
"[930, 175181.22650146484, 153269.65115356445]"
"[931, 170604.9750366211, 146618.16357421875]"
"[932, 169012.47491455078, 144924.2010498047]"
"[933, 172354.3416748047, 150189.47814941406]"
"[934, 178289.41088867188, 156217.75860595703]"
"[935, 183604.82934570312, 158907.28387451172]"
"[936, 173854.6167602539, 150994.89379882812]"
"[937, 175090.15716552734, 151427.67987060547]"
"[938, 178847.07196044922, 155576.17315673828]"
"[939, 176605.2119140625, 154104.47723388672]"
"[940, 181212.75860595703, 156500.82666015625]"
"[941, 178490.16564941406, 155910.8578491211]"
"[942, 178503.15557861328, 153858.4048461914]"
"[943, 171581.06927490234, 149707.1848449707]"
"[944, 171602.513671875, 148984.9035949707]"
"[945, 171422.67694091797, 147884.47439575195]"
"[946, 173784.51818847656, 150798.97332763672]"
"[947, 173111.18634033203, 150520.73919677734]"
"[948, 177412.94921875, 154813.6953125]"
"[949, 177161.62280273438, 153548.2377319336]"
"[950, 178135.34326171875, 153637.69921875]"
"[951, 177852.8013305664, 154075.64459228516]"
"[952, 179645.39123535156, 156690.78125]"
"[953, 173530.1576538086, 148196.19924926758]"
"[954, 162595.677734375, 140277.9278564453]"
"[955, 171105.8461303711, 148732.59051513672]"
"[956, 175289.04833984375, 153441.6378173828]"
"[957, 172969.1707763672, 151391.37817382812]"
"[958, 171970.69317626953, 147853.73944091797]"
"[959, 173294.86657714844, 149203.62481689453]"
"[960, 179093.0919189453, 156317.14349365234]"
"[961, 175962.56701660156, 153988.71096801758]"
"[962, 179451.4053955078, 155714.47186279297]"
"[963, 180770.44677734375, 156078.85845947266]"
"[964, 179754.05657958984, 156646.99938964844]"
"[965, 178469.3699951172, 155698.7699584961]"
"[966, 173209.9340209961, 148672.3760986328]"
"[967, 175440.93035888672, 152110.6688232422]"
"[968, 178391.3026123047, 154965.09057617188]"
"[969, 176776.01599121094, 153022.06817626953]"
"[970, 172224.5072631836, 148416.93359375]"
"[971, 174306.84954833984, 151651.47457885742]"
"[972, 171657.35723876953, 148614.7261352539]"
"[973, 167873.283203125, 145868.05529785156]"
"[974, 178135.03631591797, 153452.56396484375]"
"[975, 169880.61529541016, 147208.83361816406]"
"[976, 175096.20281982422, 152528.63528442383]"
"[977, 174843.65490722656, 152080.7739868164]"
"[978, 173495.53839111328, 150495.0665283203]"
"[979, 172072.16632080078, 148731.0545349121]"
"[980, 175027.4224243164, 151533.03228759766]"
"[981, 182002.0863647461, 158258.46423339844]"
"[982, 170891.44677734375, 148656.07318115234]"
"[983, 180495.2041015625, 156928.78259277344]"
"[984, 185631.23278808594, 161268.17962646484]"
"[985, 175113.30029296875, 152679.38134765625]"
"[986, 180914.29943847656, 156637.9736328125]"
"[987, 182053.17419433594, 157011.22778320312]"
"[988, 180531.99420166016, 155191.60510253906]"
"[989, 178981.4370727539, 154471.1082763672]"
"[990, 180297.76599121094, 157402.1533203125]"
"[991, 175507.7520751953, 152917.87927246094]"
"[992, 176300.2080078125, 151888.02716064453]"
"[993, 178971.79620361328, 155079.2344970703]"
"[994, 176923.51495361328, 151622.53784179688]"
"[995, 174768.24969482422, 150733.9873046875]"
"[996, 171197.62127685547, 147844.98162841797]"
"[997, 170829.58099365234, 145671.09509277344]"
"[998, 173935.5394897461, 151545.25741577148]"
"[999, 180953.14630126953, 156738.24603271484]"
