Epoch,Before Cost,After Cost
"[692, 106993.1015625, 106877.6484375]"
"[693, 133071.734375, 133071.734375]"
"[694, 118280.96875, 118048.4921875]"
"[695, 185525.9375, 185525.921875]"
"[696, 143145.71875, 143145.71875]"
"[697, 138744.0, 138744.0]"
"[698, 161053.609375, 161053.609375]"
"[699, 161600.6875, 161547.515625]"
"[700, 157132.71875, 157132.71875]"
"[701, 120932.296875, 120932.296875]"
"[702, 91810.34375, 91789.3203125]"
"[703, 142017.296875, 142017.296875]"
"[704, 106120.6875, 105666.875]"
"[705, 168688.203125, 168415.296875]"
"[706, 213899.6875, 207999.25]"
"[707, 155349.140625, 153716.046875]"
"[708, 117223.265625, 117223.265625]"
"[709, 132155.265625, 131995.28125]"
"[710, 147044.703125, 145413.15625]"
"[711, 51635.3515625, 51373.52734375]"
"[712, 165545.03125, 165512.09375]"
"[713, 101506.65625, 101472.65625]"
"[714, 161792.0, 161792.0]"
"[715, 103829.96875, 103652.46875]"
"[716, 138093.078125, 137628.09375]"
"[717, 103165.65625, 101767.7890625]"
"[718, 206194.375, 206194.375]"
"[719, 214919.171875, 214725.078125]"
"[720, 256085.625, 256085.609375]"
"[721, 136989.078125, 136871.578125]"
"[722, 214760.546875, 214750.546875]"
"[723, 197247.578125, 197134.109375]"
"[724, 146526.875, 146315.203125]"
"[725, 255369.265625, 253650.5]"
"[726, 116422.6484375, 116422.6484375]"
"[727, 167655.328125, 167655.328125]"
"[728, 140033.703125, 140013.703125]"
"[729, 176757.359375, 172704.046875]"
"[730, 169116.671875, 169092.671875]"
"[731, 210828.375, 210828.359375]"
"[732, 89512.765625, 89446.765625]"
"[733, 110589.5390625, 108988.25]"
"[734, 59176.84375, 57585.08984375]"
"[735, 181878.9375, 181854.125]"
"[736, 107238.515625, 106951.5859375]"
"[737, 247660.265625, 246946.25]"
"[738, 120119.953125, 120119.953125]"
"[739, 171346.875, 171266.875]"
"[740, 115065.2734375, 113584.359375]"
"[741, 99060.6171875, 99020.6171875]"
"[742, 107596.609375, 107534.609375]"
"[743, 183290.28125, 183208.265625]"
"[744, 155435.828125, 151331.25]"
"[745, 123230.234375, 123174.2421875]"
"[746, 159658.640625, 158513.5625]"
"[747, 237277.59375, 237277.59375]"
"[748, 164684.65625, 164684.65625]"
"[749, 115260.9375, 115260.9375]"
"[750, 116548.4453125, 116548.4453125]"
"[751, 102676.5546875, 102676.5546875]"
"[752, 179836.890625, 179836.890625]"
"[753, 105155.8125, 105155.8125]"
"[754, 66004.1875, 66004.1875]"
"[755, 192024.71875, 189979.625]"
"[756, 68894.140625, 66907.78125]"
"[757, 201168.734375, 198130.140625]"
"[758, 111109.53125, 111109.53125]"
"[759, 209127.21875, 206709.578125]"
"[760, 116124.2890625, 116001.7578125]"
"[761, 107572.5859375, 107449.484375]"
"[762, 149920.84375, 148199.09375]"
"[763, 82328.1015625, 82180.921875]"
"[764, 148607.875, 148603.875]"
"[765, 142995.6875, 142514.234375]"
"[766, 123147.2421875, 123119.234375]"
"[767, 89661.078125, 89594.875]"
"[768, 166808.125, 166808.125]"
"[769, 189715.953125, 189695.953125]"
"[770, 110452.96875, 110371.84375]"
"[771, 98903.921875, 98903.921875]"
"[772, 95085.40625, 95074.6640625]"
"[773, 158004.5625, 157881.09375]"
"[774, 88220.7265625, 86844.390625]"
"[775, 141429.90625, 141398.90625]"
"[776, 183517.703125, 183400.234375]"
"[777, 141080.78125, 141080.78125]"
"[778, 234528.015625, 234095.84375]"
"[779, 227233.15625, 227225.71875]"
"[780, 96483.421875, 95939.078125]"
"[781, 199021.71875, 198925.125]"
"[782, 158939.921875, 158939.921875]"
"[783, 135870.6875, 132778.046875]"
"[784, 139867.53125, 139794.640625]"
"[785, 157790.75, 157790.75]"
"[786, 207898.234375, 207838.234375]"
"[787, 106920.8984375, 106792.40625]"
"[788, 105155.8203125, 105155.8203125]"
"[789, 147506.90625, 141525.59375]"
"[790, 126721.390625, 126721.3828125]"
"[791, 217673.921875, 217672.921875]"
"[792, 109735.84375, 109721.09375]"
"[793, 105130.375, 104790.6875]"
"[794, 169198.1875, 169198.171875]"
"[795, 103110.5625, 103092.5625]"
"[796, 205889.03125, 205578.3125]"
"[797, 104678.703125, 104666.8515625]"
"[798, 216621.515625, 212246.75]"
"[799, 126997.0625, 126982.0625]"
"[800, 122079.4921875, 122031.4921875]"
"[801, 183253.421875, 181374.46875]"
"[802, 165538.734375, 165522.734375]"
"[803, 120584.046875, 119569.046875]"
"[804, 213429.984375, 213223.984375]"
"[805, 172878.40625, 172878.40625]"
"[806, 208962.265625, 208819.28125]"
"[807, 169246.234375, 169246.234375]"
"[808, 112520.171875, 111431.3046875]"
"[809, 183167.375, 179592.578125]"
"[810, 253698.65625, 253692.65625]"
"[811, 144054.59375, 143259.6875]"
"[812, 81993.8515625, 81983.3671875]"
"[813, 131235.34375, 129578.4375]"
"[814, 235063.9375, 231919.046875]"
"[815, 220121.203125, 219691.21875]"
"[816, 125202.21875, 124868.09375]"
"[817, 138199.03125, 138199.03125]"
"[818, 96424.296875, 96396.2890625]"
"[819, 125551.703125, 123142.3515625]"
"[820, 109105.8828125, 108828.5234375]"
"[821, 96027.828125, 95785.828125]"
"[822, 94009.5859375, 93962.296875]"
"[823, 107789.40625, 107789.40625]"
"[824, 186778.046875, 186060.90625]"
"[825, 180205.96875, 177397.171875]"
"[826, 157994.234375, 157780.390625]"
"[827, 102764.0078125, 102657.1953125]"
"[828, 120144.4453125, 119764.0078125]"
"[829, 113371.703125, 113371.703125]"
"[830, 63266.43359375, 63266.43359375]"
"[831, 160161.1875, 160161.1875]"
"[832, 162060.828125, 160573.578125]"
"[833, 125123.34375, 124975.4765625]"
"[834, 81707.953125, 81642.953125]"
"[835, 151213.171875, 148560.5]"
"[836, 117311.921875, 117311.921875]"
"[837, 177344.984375, 177344.984375]"
"[838, 205211.265625, 205211.265625]"
"[839, 201883.65625, 201876.78125]"
"[840, 146161.03125, 146161.03125]"
"[841, 87325.046875, 87325.0390625]"
"[842, 208574.125, 208537.125]"
"[843, 122948.90625, 122946.890625]"
"[844, 214075.25, 205869.453125]"
"[845, 165589.6875, 162193.6875]"
"[846, 189898.46875, 189898.46875]"
"[847, 133264.875, 130953.25]"
"[848, 135644.5, 133453.046875]"
"[849, 148452.734375, 148381.734375]"
"[850, 171458.21875, 171451.546875]"
"[851, 182251.75, 182235.546875]"
"[852, 158482.765625, 158099.921875]"
"[853, 156099.328125, 156099.328125]"
"[854, 131263.375, 131263.375]"
"[855, 175109.796875, 175058.796875]"
"[856, 78253.546875, 78181.421875]"
"[857, 96577.046875, 96482.2890625]"
"[858, 177429.984375, 174235.59375]"
"[859, 142812.96875, 140588.375]"
"[860, 147461.65625, 144034.9375]"
"[861, 244088.0, 244088.0]"
"[862, 94155.0625, 94155.0625]"
"[863, 86189.453125, 86189.453125]"
"[864, 161420.34375, 161391.4375]"
"[865, 105106.625, 105106.625]"
"[866, 100876.7421875, 100770.9609375]"
"[867, 236438.234375, 236079.359375]"
"[868, 160278.4375, 160278.4375]"
"[869, 216753.484375, 216753.484375]"
"[870, 151906.296875, 151739.65625]"
"[871, 93648.1953125, 93648.1953125]"
"[872, 123788.21875, 123788.21875]"
"[873, 131246.71875, 131246.71875]"
"[874, 188770.890625, 188622.890625]"
"[875, 168571.0, 165827.21875]"
"[876, 93624.171875, 93565.171875]"
"[877, 183371.015625, 179666.96875]"
"[878, 123944.0625, 123881.7109375]"
"[879, 150107.71875, 150107.6875]"
"[880, 108582.53125, 108582.53125]"
"[881, 163071.1875, 162891.1875]"
"[882, 103434.6484375, 102158.328125]"
"[883, 204532.96875, 204448.359375]"
"[884, 87099.4140625, 86790.53125]"
"[885, 140329.734375, 139187.96875]"
"[886, 189702.390625, 189702.390625]"
"[887, 207117.3125, 207117.3125]"
"[888, 134791.375, 134791.375]"
"[889, 132033.25, 131987.53125]"
"[890, 134603.5, 134603.5]"
"[891, 217490.46875, 215950.953125]"
"[892, 154897.578125, 154886.21875]"
"[893, 187446.046875, 187446.046875]"
"[894, 167778.0625, 167777.0625]"
"[895, 134619.34375, 134619.34375]"
"[896, 114815.15625, 114787.1484375]"
"[897, 212689.0625, 212689.0625]"
"[898, 123121.2890625, 123121.2890625]"
"[899, 165009.875, 164997.984375]"
"[900, 83711.28125, 83535.2890625]"
"[901, 183957.515625, 183957.515625]"
"[902, 116981.453125, 116517.671875]"
"[903, 224095.828125, 221192.609375]"
"[904, 115470.171875, 115461.1640625]"
"[905, 203366.84375, 203246.828125]"
"[906, 129306.4140625, 129022.03125]"
"[907, 97147.6171875, 97062.6171875]"
"[908, 143523.3125, 143510.3125]"
"[909, 125379.8046875, 125379.8046875]"
"[910, 160833.984375, 160068.625]"
"[911, 125882.6953125, 125643.703125]"
"[912, 142633.515625, 142525.296875]"
"[913, 148000.4375, 144416.765625]"
"[914, 129977.7109375, 129977.7109375]"
"[915, 139073.9375, 139073.921875]"
"[916, 115638.1640625, 115427.171875]"
"[917, 180614.296875, 179589.140625]"
"[918, 91690.28125, 91690.28125]"
"[919, 126790.9921875, 126770.9921875]"
"[920, 229620.453125, 227126.609375]"
"[921, 129179.8671875, 128861.265625]"
"[922, 132462.34375, 132286.34375]"
"[923, 157069.765625, 157069.765625]"
"[924, 118575.3125, 118575.3125]"
"[925, 209071.125, 209011.09375]"
"[926, 230620.96875, 230610.96875]"
"[927, 155788.5625, 154476.421875]"
"[928, 174386.203125, 173037.359375]"
"[929, 72373.4765625, 72108.484375]"
"[930, 126248.4765625, 126228.4765625]"
"[931, 114569.765625, 114557.765625]"
"[932, 149227.46875, 148530.75]"
"[933, 158399.4375, 158399.4375]"
"[934, 188625.109375, 188625.109375]"
"[935, 144160.84375, 144160.84375]"
"[936, 98606.8984375, 98606.8984375]"
"[937, 221763.4375, 221520.734375]"
"[938, 131306.3125, 131306.3125]"
"[939, 124304.1796875, 124137.1875]"
"[940, 166274.671875, 166211.671875]"
"[941, 174476.03125, 174386.0625]"
"[942, 165123.8125, 165123.8125]"
"[943, 104555.390625, 104518.8515625]"
"[944, 149385.125, 149385.125]"
"[945, 187343.0, 184001.78125]"
"[946, 184441.78125, 184219.28125]"
"[947, 97515.8359375, 97445.578125]"
"[948, 119957.296875, 119957.296875]"
"[949, 125442.2265625, 125442.2265625]"
"[950, 163464.203125, 163464.203125]"
"[951, 207317.96875, 207317.96875]"
"[952, 118530.421875, 118530.4140625]"
"[953, 89028.4921875, 89028.4921875]"
"[954, 113106.9609375, 113074.953125]"
"[955, 130636.53125, 130630.6875]"
"[956, 208960.390625, 208956.375]"
"[957, 126044.4609375, 125960.734375]"
"[958, 239280.875, 237050.90625]"
"[959, 101065.328125, 101006.5078125]"
"[960, 167759.125, 165874.265625]"
"[961, 183403.34375, 183403.34375]"
"[962, 112955.2109375, 110570.9296875]"
"[963, 213952.96875, 213866.0625]"
"[964, 150358.375, 150340.703125]"
"[965, 198087.921875, 198087.90625]"
"[966, 167898.15625, 163894.828125]"
"[967, 97712.65625, 97309.59375]"
"[968, 191433.703125, 191411.6875]"
"[969, 98777.8984375, 98646.8984375]"
"[970, 127926.1328125, 126282.8125]"
"[971, 119301.40625, 118947.09375]"
"[972, 74592.8984375, 74592.8984375]"
"[973, 207838.25, 207838.25]"
"[974, 207383.71875, 203555.453125]"
"[975, 147235.296875, 144921.78125]"
"[976, 145760.375, 145732.375]"
"[977, 98165.984375, 97541.9921875]"
"[978, 96918.0625, 96879.390625]"
"[979, 118610.71875, 118610.71875]"
"[980, 128491.859375, 123817.8671875]"
"[981, 168613.765625, 168613.765625]"
"[982, 114611.0234375, 114610.5]"
"[983, 135493.59375, 135493.59375]"
"[984, 157275.8125, 157275.8125]"
"[985, 202004.65625, 201902.671875]"
"[986, 233853.46875, 232087.65625]"
"[987, 143916.015625, 142937.703125]"
"[988, 107044.40625, 106915.3046875]"
"[989, 145105.296875, 145105.296875]"
"[990, 197438.65625, 196329.84375]"
"[991, 112219.890625, 112140.234375]"
"[992, 224021.65625, 223960.078125]"
"[993, 210222.953125, 210222.953125]"
"[994, 187973.015625, 187087.515625]"
"[995, 179101.984375, 179014.9375]"
"[996, 152264.75, 150540.96875]"
"[997, 179286.28125, 176054.46875]"
"[998, 108097.21875, 108074.1796875]"
"[999, 126862.0234375, 126655.625]"
Epoch,Before Cost,After Cost
"[0, 93062.859375, 92929.859375]"
"[1, 186868.203125, 186758.4375]"
"[2, 83060.265625, 82935.265625]"
"[3, 166727.078125, 166727.078125]"
"[4, 113377.7421875, 111859.75]"
"[5, 128098.0234375, 126110.765625]"
"[6, 156205.78125, 156205.765625]"
"[7, 116931.7265625, 116635.046875]"
"[8, 102077.5546875, 100730.609375]"
"[9, 157635.671875, 157635.671875]"
"[10, 98320.8515625, 96593.25]"
"[11, 188399.96875, 188397.96875]"
"[12, 88542.359375, 88542.359375]"
"[13, 196884.46875, 193127.21875]"
"[14, 107509.65625, 103871.3671875]"
"[15, 202838.828125, 202751.21875]"
"[16, 155496.453125, 155470.625]"
"[17, 179669.5, 177424.90625]"
"[18, 196329.828125, 196329.828125]"
"[19, 126824.1953125, 126824.1953125]"
"[20, 135145.375, 135137.375]"
"[21, 165797.703125, 159565.359375]"
"[22, 91841.171875, 91712.171875]"
"[23, 111693.4140625, 109744.96875]"
"[24, 223438.984375, 221911.171875]"
"[25, 162961.234375, 162790.921875]"
"[26, 110711.6015625, 110647.0]"
"[27, 127883.53125, 123281.15625]"
"[28, 164974.796875, 164974.796875]"
"[29, 126606.6015625, 124693.125]"
"[30, 114493.7578125, 113949.6328125]"
"[31, 106886.8671875, 106834.8671875]"
"[32, 169621.515625, 169583.515625]"
"[33, 228436.78125, 228436.78125]"
"[34, 184239.1875, 184239.1875]"
"[35, 144339.875, 144339.875]"
"[36, 162514.25, 162358.328125]"
"[37, 147333.59375, 144797.75]"
"[38, 197712.140625, 194954.390625]"
"[39, 135231.3125, 135231.3125]"
"[40, 157873.234375, 157873.234375]"
"[41, 167430.234375, 165702.125]"
"[42, 205238.3125, 205238.3125]"
"[43, 124350.2265625, 123549.2890625]"
"[44, 148424.65625, 148424.65625]"
"[45, 114953.71875, 113660.109375]"
"[46, 121753.890625, 121593.890625]"
"[47, 170365.28125, 170259.28125]"
"[48, 167588.515625, 167588.5]"
"[49, 120901.6171875, 120901.6171875]"
"[50, 164305.609375, 164305.609375]"
"[51, 111896.6171875, 111872.609375]"
"[52, 182153.8125, 181828.75]"
"[53, 165478.859375, 165478.859375]"
"[54, 152780.578125, 152720.578125]"
"[55, 172187.25, 169838.03125]"
"[56, 207264.265625, 207264.265625]"
"[57, 168451.796875, 168413.796875]"
"[58, 68272.234375, 67984.234375]"
"[59, 100357.5390625, 100357.5390625]"
"[60, 170178.953125, 170077.359375]"
"[61, 133416.53125, 133416.53125]"
"[62, 123510.21875, 123510.21875]"
"[63, 166553.734375, 165483.4375]"
"[64, 75023.40625, 74809.40625]"
"[65, 137058.4375, 137058.4375]"
"[66, 166248.28125, 166245.28125]"
"[67, 138704.0, 138445.03125]"
"[68, 176229.875, 176193.875]"
"[69, 140270.84375, 140263.84375]"
"[70, 104284.6875, 103930.75]"
"[71, 207193.1875, 206225.984375]"
"[72, 236862.34375, 236824.34375]"
"[73, 137572.5, 137572.5]"
"[74, 201347.875, 201347.875]"
"[75, 80676.890625, 77568.15625]"
"[76, 90796.53125, 88196.4921875]"
"[77, 155864.984375, 155758.71875]"
"[78, 123755.2265625, 123715.2265625]"
"[79, 141837.84375, 139484.015625]"
"[80, 120126.2265625, 119231.4609375]"
"[81, 182018.875, 181429.890625]"
"[82, 119806.71875, 118039.2578125]"
"[83, 146586.9375, 146586.9375]"
"[84, 86459.4453125, 84967.0390625]"
"[85, 116718.6953125, 116060.328125]"
"[86, 164703.21875, 162193.6875]"
"[87, 147786.46875, 147713.46875]"
"[88, 95245.1875, 94819.5703125]"
"[89, 108835.7890625, 108827.78125]"
"[90, 151440.328125, 150505.828125]"
"[91, 148679.84375, 148650.703125]"
"[92, 136940.671875, 128772.75]"
"[93, 117199.546875, 117066.5390625]"
"[94, 204880.90625, 200249.96875]"
"[95, 143644.625, 143644.625]"
"[96, 248559.640625, 240301.9375]"
"[97, 205519.90625, 205477.890625]"
"[98, 194151.015625, 194141.0]"
"[99, 328696.78125, 328619.6875]"
"[100, 164885.234375, 164885.234375]"
"[101, 124218.0546875, 124218.0546875]"
"[102, 126656.75, 124942.671875]"
"[103, 110260.1328125, 106502.4375]"
"[104, 101189.640625, 99763.9296875]"
"[105, 164836.34375, 164646.34375]"
"[106, 186113.0625, 186113.0625]"
"[107, 170494.28125, 167428.25]"
"[108, 129466.4375, 129383.4453125]"
"[109, 82407.953125, 82407.953125]"
"[110, 123202.421875, 123202.421875]"
"[111, 144409.0625, 144325.78125]"
"[112, 174054.53125, 173668.40625]"
"[113, 102282.828125, 102210.828125]"
"[114, 164644.75, 164608.921875]"
"[115, 103852.6953125, 103811.578125]"
"[116, 135621.9375, 135231.3125]"
"[117, 145731.359375, 145731.359375]"
"[118, 143724.5625, 142023.75]"
"[119, 155658.03125, 155644.375]"
"[120, 112467.375, 109491.1796875]"
"[121, 258651.84375, 258527.859375]"
"[122, 226907.609375, 226794.453125]"
"[123, 101653.9140625, 101653.9140625]"
"[124, 132825.59375, 131460.375]"
"[125, 100787.203125, 100784.8671875]"
"[126, 59727.953125, 58124.66796875]"
"[127, 96147.765625, 96147.765625]"
"[128, 164798.53125, 164798.53125]"
"[129, 267586.9375, 267531.625]"
"[130, 166638.5, 166592.6875]"
"[131, 86042.09375, 85858.21875]"
"[132, 127438.515625, 127403.5078125]"
"[133, 91568.5703125, 91550.8046875]"
"[134, 176113.921875, 176009.921875]"
"[135, 103701.203125, 103617.6875]"
"[136, 175234.875, 173911.625]"
"[137, 166133.734375, 166133.734375]"
"[138, 188016.796875, 187751.8125]"
"[139, 179109.4375, 179109.4375]"
"[140, 84521.2421875, 84302.2421875]"
"[141, 180378.171875, 180329.171875]"
"[142, 130636.5390625, 130636.5390625]"
"[143, 237423.1875, 237423.1875]"
"[144, 63916.40625, 63916.40625]"
"[145, 148264.203125, 148141.984375]"
"[146, 128240.515625, 126838.984375]"
"[147, 165188.1875, 162212.46875]"
"[148, 129390.1640625, 129390.1640625]"
"[149, 159915.40625, 155849.15625]"
"[150, 218165.0, 218165.0]"
"[151, 154193.5, 153760.0625]"
"[152, 128169.0546875, 128085.453125]"
"[153, 131898.609375, 128199.7734375]"
"[154, 64702.05859375, 64580.05859375]"
"[155, 95144.8203125, 94824.96875]"
"[156, 133767.625, 133767.625]"
"[157, 119528.375, 119528.375]"
"[158, 149537.140625, 149508.59375]"
"[159, 162344.15625, 162344.140625]"
"[160, 199412.875, 195834.953125]"
"[161, 197535.03125, 195784.09375]"
"[162, 136258.1875, 136230.46875]"
"[163, 171936.8125, 168771.25]"
"[164, 121478.6953125, 121478.6953125]"
"[165, 162017.140625, 161427.0625]"
"[166, 214858.21875, 214732.15625]"
"[167, 100664.3828125, 100664.3828125]"
"[168, 159523.34375, 159523.34375]"
"[169, 188148.875, 186807.515625]"
"[170, 95297.8046875, 95296.8046875]"
"[171, 164287.859375, 164052.359375]"
"[172, 92720.4375, 92705.4375]"
"[173, 117866.234375, 117859.046875]"
"[174, 143093.09375, 143093.09375]"
"[175, 198717.828125, 198423.734375]"
"[176, 169317.84375, 169264.828125]"
"[177, 122927.359375, 122584.4296875]"
"[178, 202527.296875, 202527.296875]"
"[179, 165308.453125, 165182.453125]"
"[180, 127893.625, 127800.625]"
"[181, 192513.734375, 192056.171875]"
"[182, 108316.984375, 104544.671875]"
"[183, 139900.75, 139806.9375]"
"[184, 169276.453125, 169276.4375]"
"[185, 174396.234375, 174396.234375]"
"[186, 165461.734375, 165364.953125]"
"[187, 165024.296875, 165024.296875]"
"[188, 150217.234375, 150173.234375]"
"[189, 157069.765625, 157069.765625]"
"[190, 102903.4921875, 101007.1484375]"
"[191, 136649.96875, 136649.96875]"
"[192, 159351.09375, 159351.09375]"
"[193, 170177.46875, 170117.46875]"
"[194, 120196.078125, 120196.078125]"
"[195, 268471.4375, 268471.4375]"
"[196, 95070.296875, 89088.7578125]"
"[197, 171945.15625, 171945.15625]"
"[198, 157701.703125, 157681.703125]"
"[199, 257000.734375, 256356.4375]"
"[200, 209364.921875, 209364.890625]"
"[201, 157132.359375, 157132.34375]"
"[202, 102092.3515625, 102082.34375]"
"[203, 116199.6953125, 114342.1640625]"
"[204, 157606.09375, 157606.09375]"
"[205, 80726.046875, 80601.046875]"
"[206, 133051.953125, 132990.953125]"
"[207, 149410.859375, 149410.859375]"
"[208, 104627.09375, 104547.15625]"
"[209, 172128.0625, 172128.046875]"
"[210, 175281.203125, 175281.203125]"
"[211, 166930.890625, 166930.890625]"
"[212, 168695.0625, 168233.65625]"
"[213, 132789.140625, 132433.84375]"
"[214, 203137.96875, 203137.96875]"
"[215, 151001.296875, 150887.625]"
"[216, 70021.6796875, 67250.84375]"
"[217, 109723.3046875, 104431.890625]"
"[218, 76452.078125, 76338.609375]"
"[219, 72891.21875, 72497.109375]"
"[220, 229225.078125, 228920.65625]"
"[221, 102355.5625, 102355.5625]"
"[222, 175380.359375, 173439.578125]"
"[223, 96200.234375, 95976.640625]"
"[224, 97348.765625, 97105.625]"
"[225, 62347.19921875, 62330.19921875]"
"[226, 143647.21875, 143411.21875]"
"[227, 119277.5, 116925.6328125]"
"[228, 122178.765625, 116577.1328125]"
"[229, 104786.2890625, 104590.1953125]"
"[230, 164955.265625, 162324.734375]"
"[231, 157363.59375, 157251.34375]"
"[232, 211406.1875, 207905.796875]"
"[233, 121811.9921875, 120033.9765625]"
"[234, 89563.234375, 88683.21875]"
"[235, 98996.5625, 98989.5625]"
"[236, 107805.53125, 107804.53125]"
"[237, 122246.75, 121850.7734375]"
"[238, 144909.15625, 144909.15625]"
"[239, 139839.875, 139696.46875]"
"[240, 98355.6015625, 98335.8671875]"
"[241, 144423.0625, 143303.984375]"
"[242, 180948.140625, 180942.125]"
"[243, 129362.0703125, 129362.0703125]"
"[244, 207732.9375, 205470.4375]"
"[245, 86516.9375, 86361.8515625]"
"[246, 68984.71875, 68984.71875]"
"[247, 153210.984375, 153191.984375]"
"[248, 118716.3515625, 118128.3828125]"
"[249, 125730.4921875, 125730.4921875]"
"[250, 178029.140625, 178029.140625]"
"[251, 174602.71875, 174562.71875]"
"[252, 103119.28125, 103059.28125]"
"[253, 85773.5703125, 85766.5703125]"
"[254, 186146.984375, 180565.75]"
"[255, 138336.3125, 138265.3125]"
"[256, 97117.5390625, 97061.5390625]"
"[257, 206602.3125, 206563.3125]"
"[258, 154660.0, 154645.984375]"
"[259, 99330.9140625, 99330.9140625]"
"[260, 164885.234375, 164885.234375]"
"[261, 151391.46875, 151198.5]"
"[262, 120160.125, 120099.125]"
"[263, 98211.15625, 98171.15625]"
"[264, 122589.328125, 122526.484375]"
"[265, 131230.453125, 127248.6015625]"
"[266, 171510.15625, 171510.15625]"
"[267, 124088.9921875, 123885.96875]"
"[268, 157317.921875, 157317.921875]"
"[269, 143135.09375, 142442.34375]"
"[270, 120987.421875, 120987.4140625]"
"[271, 186493.765625, 186493.75]"
"[272, 88737.9921875, 88722.984375]"
"[273, 191780.265625, 191780.25]"
"[274, 83925.25, 83925.25]"
"[275, 172416.046875, 172021.640625]"
"[276, 113411.1796875, 113400.1796875]"
"[277, 159976.28125, 159976.265625]"
"[278, 205434.21875, 205347.609375]"
"[279, 145886.53125, 145886.53125]"
"[280, 108530.0859375, 107487.765625]"
"[281, 209361.578125, 209361.578125]"
"[282, 223795.53125, 223571.671875]"
"[283, 93021.96875, 92558.953125]"
"[284, 98703.6015625, 98087.1015625]"
"[285, 129955.5234375, 129920.5234375]"
"[286, 157594.765625, 154890.203125]"
"[287, 205769.90625, 205059.484375]"
"[288, 82863.0, 81652.765625]"
"[289, 224893.375, 222716.453125]"
"[290, 98846.9921875, 98844.9921875]"
"[291, 177773.6875, 177773.6875]"
"[292, 142006.96875, 141690.78125]"
"[293, 139641.203125, 138829.8125]"
"[294, 72994.7109375, 71353.609375]"
"[295, 124757.0, 124757.0]"
"[296, 103449.1328125, 103209.015625]"
"[297, 80501.953125, 80358.796875]"
"[298, 149408.9375, 146478.21875]"
"[299, 141367.1875, 141367.1875]"
"[300, 108760.7421875, 108707.828125]"
"[301, 128542.9375, 128442.9296875]"
"[302, 126901.8515625, 126869.84375]"
"[303, 133915.34375, 133887.8125]"
"[304, 81380.15625, 81277.875]"
"[305, 108662.53125, 102842.2578125]"
"[306, 132832.390625, 132832.390625]"
"[307, 106567.3359375, 106518.8984375]"
"[308, 247000.28125, 247000.28125]"
"[309, 124532.828125, 124532.828125]"
"[310, 128228.75, 128199.7578125]"
"[311, 63932.2265625, 63838.7265625]"
"[312, 103649.9609375, 103530.6953125]"
"[313, 145942.0625, 145942.0625]"
"[314, 100744.703125, 100744.703125]"
"[315, 166119.734375, 166119.734375]"
"[316, 123243.078125, 123233.3828125]"
"[317, 90200.6875, 83474.359375]"
"[318, 123767.0546875, 123678.0546875]"
"[319, 156944.234375, 156942.234375]"
"[320, 190317.078125, 188803.515625]"
"[321, 162294.953125, 162294.953125]"
"[322, 177932.6875, 177932.6875]"
"[323, 162072.625, 162072.625]"
"[324, 128206.7734375, 126802.0625]"
"[325, 114378.75, 111606.75]"
"[326, 174567.3125, 174441.875]"
"[327, 133533.71875, 133477.71875]"
"[328, 142153.0625, 142153.0625]"
"[329, 98338.015625, 96451.015625]"
"[330, 146586.9375, 146586.9375]"
"[331, 144327.15625, 144327.15625]"
"[332, 140760.1875, 140760.171875]"
"[333, 102741.0859375, 102723.078125]"
"[334, 112277.5546875, 112277.546875]"
"[335, 136588.90625, 132481.765625]"
"[336, 94356.921875, 92622.09375]"
"[337, 166173.59375, 166168.59375]"
"[338, 143913.09375, 143873.09375]"
"[339, 168869.890625, 168869.890625]"
"[340, 93980.609375, 93925.609375]"
"[341, 153425.171875, 153418.15625]"
"[342, 108460.515625, 108392.515625]"
"[343, 161074.734375, 159018.578125]"
"[344, 151970.859375, 151871.859375]"
"[345, 189761.9375, 189721.9375]"
"[346, 147295.953125, 147295.9375]"
"[347, 104640.078125, 104554.0703125]"
"[348, 121856.8203125, 121814.8203125]"
"[349, 93611.5546875, 93611.5546875]"
"[350, 141034.84375, 137192.5]"
"[351, 63036.296875, 61931.75]"
"[352, 190324.421875, 190274.390625]"
"[353, 172700.078125, 172107.140625]"
"[354, 180703.71875, 180703.71875]"
"[355, 86238.15625, 86238.15625]"
"[356, 164439.1875, 164439.171875]"
"[357, 172954.765625, 172850.21875]"
"[358, 190108.53125, 183212.734375]"
"[359, 108408.140625, 108398.03125]"
"[360, 128390.265625, 128236.265625]"
"[361, 108372.75, 106180.3203125]"
"[362, 116675.84375, 116675.84375]"
"[363, 107903.5, 103235.578125]"
"[364, 113685.4140625, 113685.4140625]"
"[365, 84171.90625, 84147.90625]"
"[366, 212647.953125, 212339.953125]"
"[367, 71921.6796875, 67956.640625]"
"[368, 168587.703125, 168343.703125]"
"[369, 102162.5, 102074.0]"
"[370, 186397.875, 186397.875]"
"[371, 147510.359375, 144794.03125]"
"[372, 263723.375, 261500.59375]"
"[373, 114895.4609375, 114729.015625]"
"[374, 140291.171875, 140291.15625]"
"[375, 97085.9609375, 95872.25]"
"[376, 190446.875, 190149.640625]"
"[377, 106306.484375, 106271.46875]"
"[378, 163326.90625, 162770.859375]"
"[379, 103192.5859375, 103172.578125]"
"[380, 175189.84375, 175189.84375]"
"[381, 214161.703125, 210864.015625]"
"[382, 154672.71875, 154650.71875]"
"[383, 146122.171875, 146062.015625]"
"[384, 137807.828125, 137781.25]"
"[385, 174969.390625, 172778.484375]"
